COMUNA,BARRIO,RANGO ETARIO,personas
CORREGIMIENTO 3,CHAPINERO,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,CHAPINERO,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,CHAPINERO,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,CHAPINERO,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,CHAPINERO,6. Vejez (60 años y más),0
CORREGIMIENTO 3,CHITOTA,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,CHITOTA,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,CHITOTA,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,CHITOTA,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,CHITOTA,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,CHITOTA,6. Vejez (60 años y más),1
CORREGIMIENTO 3,CHORRERAS DE DON JUAN,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,CHORRERAS DE DON JUAN,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,CHORRERAS DE DON JUAN,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,CHORRERAS DE DON JUAN,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,CHORRERAS DE DON JUAN,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,CHORRERAS DE DON JUAN,6. Vejez (60 años y más),0
CORREGIMIENTO 3,CINAL,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,CINAL,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,CINAL,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,CINAL,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,CINAL,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,CINAL,6. Vejez (60 años y más),0
CORREGIMIENTO 3,CIUDAD METROPOLITANA,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,CIUDAD METROPOLITANA,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,CIUDAD METROPOLITANA,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,CIUDAD METROPOLITANA,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,CIUDAD METROPOLITANA,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,CIUDAD METROPOLITANA,6. Vejez (60 años y más),0
CORREGIMIENTO 3,CIUDAD VENECIA,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,CIUDAD VENECIA,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,CIUDAD VENECIA,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,CIUDAD VENECIA,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,CIUDAD VENECIA,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,CIUDAD VENECIA,6. Vejez (60 años y más),0
CORREGIMIENTO 3,CIUDADELA REAL DE MINAS,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,CIUDADELA REAL DE MINAS,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,CIUDADELA REAL DE MINAS,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,CIUDADELA REAL DE MINAS,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,CIUDADELA REAL DE MINAS,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,CIUDADELA REAL DE MINAS,6. Vejez (60 años y más),0
CORREGIMIENTO 3,CLAVERIANO,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,CLAVERIANO,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,CLAVERIANO,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,CLAVERIANO,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,CLAVERIANO,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,CLAVERIANO,6. Vejez (60 años y más),0
CORREGIMIENTO 3,COLORADOS,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,COLORADOS,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,COLORADOS,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,COLORADOS,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,COLORADOS,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,COLORADOS,6. Vejez (60 años y más),0
CORREGIMIENTO 3,COLSEGUROS NORTE,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,COLSEGUROS NORTE,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,COLSEGUROS NORTE,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,COLSEGUROS NORTE,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,COLSEGUROS NORTE,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,COLSEGUROS NORTE,6. Vejez (60 años y más),0
CORREGIMIENTO 3,COMUNEROS,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,COMUNEROS,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,COMUNEROS,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,COMUNEROS,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,COMUNEROS,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,COMUNEROS,6. Vejez (60 años y más),0
CORREGIMIENTO 3,CONDADO DE GIBRALTAR,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,CONDADO DE GIBRALTAR,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,CONDADO DE GIBRALTAR,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,CONDADO DE GIBRALTAR,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,CONDADO DE GIBRALTAR,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,CONDADO DE GIBRALTAR,6. Vejez (60 años y más),0
CORREGIMIENTO 3,CONUCOS,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,CONUCOS,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,CONUCOS,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,CONUCOS,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,CONUCOS,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,CONUCOS,6. Vejez (60 años y más),0
CORREGIMIENTO 3,CORDONCILLO I,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,CORDONCILLO I,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,CORDONCILLO I,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,CORDONCILLO I,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,CORDONCILLO I,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,CORDONCILLO I,6. Vejez (60 años y más),0
CORREGIMIENTO 3,CORDONCILLO II,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,CORDONCILLO II,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,CORDONCILLO II,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,CORDONCILLO II,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,CORDONCILLO II,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,CORDONCILLO II,6. Vejez (60 años y más),0
CORREGIMIENTO 3,CRISTAL ALTO,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,CRISTAL ALTO,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,CRISTAL ALTO,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,CRISTAL ALTO,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,CRISTAL ALTO,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,CRISTAL ALTO,6. Vejez (60 años y más),0
CORREGIMIENTO 3,CRISTAL BAJO,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,CRISTAL BAJO,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,CRISTAL BAJO,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,CRISTAL BAJO,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,CRISTAL BAJO,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,CRISTAL BAJO,6. Vejez (60 años y más),0
CORREGIMIENTO 3,CUYANITAS,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,CUYANITAS,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,CUYANITAS,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,CUYANITAS,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,CUYANITAS,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,CUYANITAS,6. Vejez (60 años y más),0
CORREGIMIENTO 3,DANGOND,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,DANGOND,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,DANGOND,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,DANGOND,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,DANGOND,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,DANGOND,6. Vejez (60 años y más),0
CORREGIMIENTO 3,DELICIAS,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,DELICIAS,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,DELICIAS,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,DELICIAS,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,DELICIAS,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,DELICIAS,6. Vejez (60 años y más),0
CORREGIMIENTO 3,DELICIAS BAJAS,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,DELICIAS BAJAS,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,DELICIAS BAJAS,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,DELICIAS BAJAS,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,DELICIAS BAJAS,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,DELICIAS BAJAS,6. Vejez (60 años y más),0
CORREGIMIENTO 3,DIAMANTE I,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,DIAMANTE I,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,DIAMANTE I,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,DIAMANTE I,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,DIAMANTE I,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,DIAMANTE I,6. Vejez (60 años y más),0
CORREGIMIENTO 3,DIAMANTE II,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,DIAMANTE II,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,DIAMANTE II,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,DIAMANTE II,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,DIAMANTE II,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,DIAMANTE II,6. Vejez (60 años y más),0
CORREGIMIENTO 3,DON BOSCO,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,DON BOSCO,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,DON BOSCO,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,DON BOSCO,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,DON BOSCO,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,DON BOSCO,6. Vejez (60 años y más),0
CORREGIMIENTO 3,EL CONDADO,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,EL CONDADO,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,EL CONDADO,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,EL CONDADO,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,EL CONDADO,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,EL CONDADO,6. Vejez (60 años y más),0
CORREGIMIENTO 3,EL CRISTAL,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,EL CRISTAL,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,EL CRISTAL,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,EL CRISTAL,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,EL CRISTAL,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,EL CRISTAL,6. Vejez (60 años y más),0
CORREGIMIENTO 3,EL DIVISO,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,EL DIVISO,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,EL DIVISO,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,EL DIVISO,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,EL DIVISO,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,EL DIVISO,6. Vejez (60 años y más),0
CORREGIMIENTO 3,EL DORADO,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,EL DORADO,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,EL DORADO,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,EL DORADO,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,EL DORADO,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,EL DORADO,6. Vejez (60 años y más),0
CORREGIMIENTO 3,EL JARDIN,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,EL JARDIN,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,EL JARDIN,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,EL JARDIN,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,EL JARDIN,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,EL JARDIN,6. Vejez (60 años y más),0
CORREGIMIENTO 3,EL NOGAL I,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,EL NOGAL I,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,EL NOGAL I,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,EL NOGAL I,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,EL NOGAL I,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,EL NOGAL I,6. Vejez (60 años y más),0
CORREGIMIENTO 3,EL NOGAL II,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,EL NOGAL II,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,EL NOGAL II,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,EL NOGAL II,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,EL NOGAL II,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,EL NOGAL II,6. Vejez (60 años y más),0
CORREGIMIENTO 3,EL PABLÓN,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,EL PABLÓN,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,EL PABLÓN,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,EL PABLÓN,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,EL PABLÓN,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,EL PABLÓN,6. Vejez (60 años y más),0
CORREGIMIENTO 3,EL PORVENIR,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,EL PORVENIR,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,EL PORVENIR,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,EL PORVENIR,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,EL PORVENIR,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,EL PORVENIR,6. Vejez (60 años y más),0
CORREGIMIENTO 3,EL PRADO,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,EL PRADO,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,EL PRADO,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,EL PRADO,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,EL PRADO,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,EL PRADO,6. Vejez (60 años y más),0
CORREGIMIENTO 3,EL RETIRO,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,EL RETIRO,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,EL RETIRO,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,EL RETIRO,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,EL RETIRO,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,EL RETIRO,6. Vejez (60 años y más),0
CORREGIMIENTO 3,EL ROCIO,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,EL ROCIO,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,EL ROCIO,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,EL ROCIO,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,EL ROCIO,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,EL ROCIO,6. Vejez (60 años y más),0
CORREGIMIENTO 3,EL ROSAL,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,EL ROSAL,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,EL ROSAL,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,EL ROSAL,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,EL ROSAL,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,EL ROSAL,6. Vejez (60 años y más),0
CORREGIMIENTO 3,EL TEJAR,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,EL TEJAR,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,EL TEJAR,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,EL TEJAR,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,EL TEJAR,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,EL TEJAR,6. Vejez (60 años y más),0
CORREGIMIENTO 3,ESPANA,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,ESPANA,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,ESPANA,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,ESPANA,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,ESPANA,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,ESPANA,6. Vejez (60 años y más),0
CORREGIMIENTO 3,ESPERANZA I,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,ESPERANZA I,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,ESPERANZA I,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,ESPERANZA I,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,ESPERANZA I,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,ESPERANZA I,6. Vejez (60 años y más),0
CORREGIMIENTO 3,ESPERANZA II,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,ESPERANZA II,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,ESPERANZA II,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,ESPERANZA II,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,ESPERANZA II,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,ESPERANZA II,6. Vejez (60 años y más),0
CORREGIMIENTO 3,ESPERANZA III,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,ESPERANZA III,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,ESPERANZA III,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,ESPERANZA III,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,ESPERANZA III,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,ESPERANZA III,6. Vejez (60 años y más),0
CORREGIMIENTO 3,ESTORAQUES,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,ESTORAQUES,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,ESTORAQUES,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,ESTORAQUES,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,ESTORAQUES,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,ESTORAQUES,6. Vejez (60 años y más),0
CORREGIMIENTO 3,FONTANA,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,FONTANA,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,FONTANA,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,FONTANA,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,FONTANA,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,FONTANA,6. Vejez (60 años y más),0
CORREGIMIENTO 3,GAITAN,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,GAITAN,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,GAITAN,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,GAITAN,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,GAITAN,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,GAITAN,6. Vejez (60 años y más),0
CORREGIMIENTO 3,GALAN,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,GALAN,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,GALAN,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,GALAN,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,GALAN,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,GALAN,6. Vejez (60 años y más),0
CORREGIMIENTO 3,GARCIA ROVIRA,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,GARCIA ROVIRA,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,GARCIA ROVIRA,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,GARCIA ROVIRA,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,GARCIA ROVIRA,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,GARCIA ROVIRA,6. Vejez (60 años y más),0
CORREGIMIENTO 3,GIRARDOT,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,GIRARDOT,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,GIRARDOT,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,GIRARDOT,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,GIRARDOT,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,GIRARDOT,6. Vejez (60 años y más),0
CORREGIMIENTO 3,GOMEZ NIÑO,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,GOMEZ NIÑO,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,GOMEZ NIÑO,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,GOMEZ NIÑO,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,GOMEZ NIÑO,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,GOMEZ NIÑO,6. Vejez (60 años y más),0
CORREGIMIENTO 3,GRANADA,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,GRANADA,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,GRANADA,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,GRANADA,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,GRANADA,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,GRANADA,6. Vejez (60 años y más),0
CORREGIMIENTO 3,GRANJAS DE JULIO RINCON,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,GRANJAS DE JULIO RINCON,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,GRANJAS DE JULIO RINCON,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,GRANJAS DE JULIO RINCON,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,GRANJAS DE JULIO RINCON,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,GRANJAS DE JULIO RINCON,6. Vejez (60 años y más),0
CORREGIMIENTO 3,GRANJAS DE PROVENZA,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,GRANJAS DE PROVENZA,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,GRANJAS DE PROVENZA,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,GRANJAS DE PROVENZA,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,GRANJAS DE PROVENZA,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,GRANJAS DE PROVENZA,6. Vejez (60 años y más),0
CORREGIMIENTO 3,GRANJAS REAGAN,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,GRANJAS REAGAN,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,GRANJAS REAGAN,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,GRANJAS REAGAN,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,GRANJAS REAGAN,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,GRANJAS REAGAN,6. Vejez (60 años y más),0
CORREGIMIENTO 3,GRANJITAS NORTE,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,GRANJITAS NORTE,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,GRANJITAS NORTE,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,GRANJITAS NORTE,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,GRANJITAS NORTE,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,GRANJITAS NORTE,6. Vejez (60 años y más),0
CORREGIMIENTO 3,GUADUALES,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,GUADUALES,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,GUADUALES,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,GUADUALES,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,GUADUALES,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,GUADUALES,6. Vejez (60 años y más),0
CORREGIMIENTO 3,GUALILO ALTO,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,GUALILO ALTO,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,GUALILO ALTO,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,GUALILO ALTO,4. Juventud (14 – 26 años),1
CORREGIMIENTO 3,GUALILO ALTO,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,GUALILO ALTO,6. Vejez (60 años y más),0
CORREGIMIENTO 3,GUALILO BAJO,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,GUALILO BAJO,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,GUALILO BAJO,3. Adolescencia (12-18 años),3
CORREGIMIENTO 3,GUALILO BAJO,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,GUALILO BAJO,5. Adultez  (27 – 59 años),4
CORREGIMIENTO 3,GUALILO BAJO,6. Vejez (60 años y más),0
CORREGIMIENTO 3,HACIENDA SAN JUAN,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,HACIENDA SAN JUAN,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,HACIENDA SAN JUAN,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,HACIENDA SAN JUAN,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,HACIENDA SAN JUAN,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,HACIENDA SAN JUAN,6. Vejez (60 años y más),0
CORREGIMIENTO 3,IGSABELAR,1. Primera infancia (0-5 años),0
CORREGIMIENTO 3,IGSABELAR,2. Infancia  (6 – 11 años),0
CORREGIMIENTO 3,IGSABELAR,3. Adolescencia (12-18 años),0
CORREGIMIENTO 3,IGSABELAR,4. Juventud (14 – 26 años),0
CORREGIMIENTO 3,IGSABELAR,5. Adultez  (27 – 59 años),0
CORREGIMIENTO 3,IGSABELAR,6. Vejez (60 años y más),0
CORREGIMIENTO 3,INEM,1. Primera infancia (0-5 años),0
